Race_group,Race,Wave_label,this_datetime,loop_dist,num_skiers
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,3.7,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,3.8,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.1,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,4.2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.3,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,4.3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,4.5,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.7,15
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,4.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.8,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,4.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,4.9,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5.1,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5.2,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5.3,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5.4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5.5,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5.5,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5.6,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,5.7,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,5.9,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.1,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.2,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.2,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.3,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.4,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.5,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.6,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,6.9,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,6.9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,7,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.1,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,7.2,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,7.3,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,7.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,7.7,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.7,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.8,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,7.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8,16
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.1,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,8.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.2,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.6,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.7,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.8,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,8.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,8.9,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.1,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.2,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,9.3,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.3,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,9.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.4,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,9.5,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.5,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,9.6,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.6,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:58:00Z,9.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:58:00Z,9.9,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.100000000000001,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.199999999999999,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.199999999999999,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.300000000000001,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.399999999999999,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.399999999999999,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.5,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.600000000000001,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.600000000000001,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.699999999999999,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.800000000000001,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.800000000000001,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,0.899999999999999,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,0.899999999999999,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.2,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.2,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.4,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.6,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.6,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.7,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.8,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,1.9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,1.9,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.1,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.2,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.4,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.4,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.5,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.5,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.6,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.6,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.7,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.7,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.8,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,2.8,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,2.9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,3.1,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.2,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.3,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.4,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.8,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,3.8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,3.9,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.2,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.3,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,4.5,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.6,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,4.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,4.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,4.9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5,15
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.2,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.3,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.3,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.6,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.7,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,5.8,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,5.9,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6,8
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,6,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,6.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.4,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,6.4,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.5,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,6.6,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.7,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,6.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.8,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,6.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.1,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.2,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.2,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.3,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.4,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.5,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.6,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.6,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.8,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.8,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,7.9,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,7.9,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8,9
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.1,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.2,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.3,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,8.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.5,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.7,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.8,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,8.9,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,9.1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.1,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.2,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.3,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,9.5,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.5,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.6,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,9.7,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T08:59:00Z,9.8,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.8,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T08:59:00Z,9.9,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,0,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.100000000000001,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,0.199999999999999,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,0.399999999999999,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.399999999999999,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,0.600000000000001,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.600000000000001,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.699999999999999,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,0.800000000000001,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.800000000000001,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,0.899999999999999,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.1,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.1,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.2,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.2,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.5,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.5,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.6,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.6,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.7,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.8,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,1.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,1.9,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.1,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.1,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.2,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.2,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.3,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.3,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.4,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.5,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.6,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.7,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.8,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,2.9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,2.9,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,3,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,3.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.2,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.4,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,3.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.6,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.7,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,3.8,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.1,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,4.1,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.2,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.3,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T09:00:00Z,4.3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.4,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.5,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.6,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T09:00:00Z,4.7,5
